date,AAPL,IBM,HD,SO,SPX
2007-07-05,4.741,103.2055,39.83,34.4,1525.4
2007-07-06,4.725,104.1415,40.3,34.08,1530.44
2007-07-09,4.655,104.0842,40.23,34.3,1531.85
2007-07-10,4.727,103.7595,40.25,33.74,1510.12
2007-07-11,4.728,104.2084,40.48,34.04,1518.76
2007-07-12,4.788,104.3803,40.94,34.64,1547.7
2007-07-13,4.919,103.7308,40.87,34.87,1552.5
2007-07-16,4.932,104.7433,40.58,34.42,1549.52
2007-07-17,4.961,105.8035,40.15,34.32,1549.37
2007-07-18,4.933,106.0996,40.04,34.44,1546.17
2007-07-19,5.0,110.6653,39.7,34.95,1553.08
2007-07-20,5.134,109.6624,39.39,34.26,1534.1
2007-07-23,5.132,111.162,38.96,34.56,1541.57
2007-07-24,4.817,110.9614,37.95,33.8,1511.04
2007-07-25,4.902,112.8049,38.04,34.64,1518.09
2007-07-26,5.214,111.3053,37.3,34.16,1482.67
2007-07-27,5.138,110.4361,36.75,33.79,1458.95
2007-07-30,5.051,109.3854,37.81,33.84,1473.91
2007-07-31,4.706,105.6889,37.17,33.64,1455.28
2007-08-01,4.821,107.0166,37.77,34.91,1465.81
2007-08-02,4.875,108.1532,37.82,34.94,1472.2
2007-08-03,4.709,106.8733,36.19,33.62,1433.06
2007-08-06,4.83,108.7836,36.89,35.31,1467.67
2007-08-07,4.823,108.4398,36.4,36.35,1476.71
2007-08-08,4.786,107.9144,37.8,36.87,1497.49
2007-08-09,4.514,105.7653,35.79,37.01,1453.09
2007-08-10,4.464,107.5897,35.92,36.66,1453.64
2007-08-13,4.564,107.6565,35.24,35.4,1452.92
2007-08-14,4.43,107.0261,33.52,35.05,1426.54
2007-08-15,4.282,106.2429,33.36,35.01,1406.7
2007-08-16,4.18,104.7719,32.82,35.44,1411.27
2007-08-17,4.359,105.9277,33.31,36.0,1445.94
2007-08-20,4.365,104.323,33.79,36.01,1445.55
2007-08-21,4.556,104.1511,34.3,36.25,1447.12
2007-08-22,4.733,105.068,34.77,36.31,1464.07
2007-08-23,4.681,106.453,34.02,36.0,1462.5
2007-08-24,4.832,108.1628,34.68,36.12,1479.37
2007-08-27,4.723,108.3538,35.25,35.33,1466.79
2007-08-28,4.529,106.9784,35.05,35.12,1432.36
2007-08-29,4.789,109.4331,36.55,35.64,1463.76
2007-08-30,4.866,110.1973,37.04,35.26,1457.64
2007-08-31,4.946,111.4581,38.31,35.49,1473.99
2007-09-04,5.149,112.8908,36.36,35.88,1489.42
2007-09-05,4.884,112.5947,36.51,35.28,1472.29
2007-09-06,4.822,112.3464,35.22,35.67,1478.55
2007-09-07,4.706,110.3692,34.21,35.34,1453.55
2007-09-10,4.883,110.608,33.81,35.54,1451.7
2007-09-11,4.839,112.0885,34.87,35.94,1471.49
2007-09-12,4.888,110.799,35.09,36.15,1471.56
2007-09-13,4.9,110.7513,35.61,36.34,1483.95
2007-09-14,4.958,109.968,35.68,36.4,1484.25
2007-09-17,4.943,109.3854,35.38,36.32,1476.65
2007-09-18,5.033,111.4008,36.36,36.93,1519.78
2007-09-19,5.027,111.439,36.18,37.36,1529.03
2007-09-20,5.011,111.6205,35.32,36.96,1518.75
2007-09-21,5.148,111.5441,34.47,37.04,1525.75
2007-09-24,5.296,111.0378,33.88,36.87,1517.74
2007-09-25,5.471,111.2862,33.08,36.86,1517.22
2007-09-26,5.456,112.0407,32.99,37.06,1525.42
2007-09-27,5.518,112.4324,32.76,36.97,1531.38
2007-09-28,5.481,112.5183,32.44,36.28,1526.75
2007-10-01,5.584,113.6932,33.16,36.88,1547.04
2007-10-02,5.659,113.0532,33.36,36.82,1546.63
2007-10-03,5.64,111.1811,33.87,36.9,1539.6
2007-10-04,5.58,110.5029,33.74,36.92,1542.84
2007-10-05,5.766,111.0856,34.22,36.73,1557.59
2007-10-08,5.997,112.4897,33.93,36.63,1552.58
2007-10-09,5.995,112.9959,33.8,37.19,1565.15
2007-10-10,5.957,113.3016,33.65,36.8,1562.47
2007-10-11,5.794,112.7571,33.43,36.74,1554.41
2007-10-12,5.973,112.5279,33.44,36.65,1561.8
2007-10-15,5.964,112.738,33.01,36.39,1548.71
2007-10-16,6.056,114.2376,32.51,36.13,1538.53
2007-10-17,6.17,110.5889,31.78,36.14,1541.24
2007-10-18,6.196,109.6528,31.68,36.07,1540.08
2007-10-19,6.086,107.2458,30.76,35.4,1500.63
2007-10-22,6.227,108.2869,30.88,35.59,1506.33
2007-10-23,6.649,109.5382,30.92,35.62,1519.59
2007-10-24,6.64,107.8858,30.88,35.72,1515.88
2007-10-25,6.528,107.7521,30.7,36.11,1514.41
2007-10-26,6.596,108.6308,31.35,36.2,1535.28
2007-10-29,6.61,109.6528,31.4,36.45,1540.98
2007-10-30,6.679,109.0033,31.46,36.29,1531.02
2007-10-31,6.784,110.9136,31.51,36.66,1549.38
2007-11-01,6.694,108.5544,30.69,35.6,1508.44
2007-11-02,6.71,109.4522,30.4,35.72,1509.65
2007-11-05,6.649,108.3156,29.8,35.9,1502.17
2007-11-06,6.85,108.0959,30.06,35.81,1520.27
2007-11-07,6.654,106.0996,29.34,35.2,1475.62
2007-11-08,6.267,101.3525,29.09,36.19,1474.77
2007-11-09,5.906,95.7592,28.05,35.85,1453.7
2007-11-12,5.491,96.9014,28.46,36.01,1439.18
2007-11-13,6.07,100.5501,29.12,36.32,1481.05
2007-11-14,5.933,98.8022,29.03,36.4,1470.58
2007-11-15,5.868,98.955,28.98,36.83,1451.15
2007-11-16,5.943,100.0916,29.07,37.02,1458.74
2007-11-19,5.855,97.6369,28.19,37.69,1433.27
2007-11-20,6.03,98.7831,28.5,38.22,1439.7
2007-11-21,6.016,97.6369,28.05,38.06,1416.77
2007-11-23,6.126,99.3848,28.95,38.04,1440.7
2007-11-26,6.162,97.3981,27.49,37.63,1407.22
2007-11-27,6.243,99.1747,27.15,37.81,1428.23
2007-11-28,6.436,102.556,28.27,37.92,1469.02
2007-11-29,6.582,102.6801,27.88,37.82,1469.72
2007-11-30,6.508,100.4641,28.56,37.62,1481.14
2007-12-03,6.388,101.085,28.49,37.81,1472.42
2007-12-04,6.422,101.8491,28.79,38.18,1462.79
2007-12-05,6.625,103.3105,28.97,38.82,1485.01
2007-12-06,6.784,104.7815,29.49,38.94,1507.35
2007-12-07,6.939,103.9792,29.49,38.9,1504.66
2007-12-10,6.936,104.4854,29.59,39.16,1515.96
2007-12-11,6.734,102.193,28.4,38.45,1477.65
2007-12-12,6.816,103.6066,28.49,38.49,1486.59
2007-12-13,6.851,103.3296,27.64,38.92,1488.41
2007-12-14,6.8,101.0277,26.63,38.49,1467.95
2007-12-17,6.586,99.8433,25.94,38.11,1445.9
2007-12-18,6.535,101.5435,26.47,38.79,1454.98
2007-12-19,6.54,102.3363,26.24,38.41,1453.0
2007-12-20,6.686,103.96,26.27,38.59,1460.12
2007-12-21,6.925,106.071,26.66,39.2,1484.46
2007-12-24,7.1,106.6441,27.01,39.14,1496.45
2007-12-26,7.105,106.5581,26.99,39.1,1497.66
2007-12-27,7.092,104.686,26.77,38.88,1476.37
2007-12-28,7.137,105.154,26.68,39.15,1478.49
2007-12-31,7.074,103.2532,26.94,38.75,1468.36
2008-01-02,6.959,99.9961,26.11,38.12,1447.16
2008-01-03,6.962,100.1967,25.82,38.11,1447.16
2008-01-04,6.43,96.5957,24.96,38.71,1411.63
2008-01-07,6.344,95.5642,25.37,39.49,1416.18
2008-01-08,6.116,93.2145,24.74,39.7,1390.19
2008-01-09,6.407,93.9022,24.73,40.5,1409.13
2008-01-10,6.358,95.44,25.28,40.21,1420.33
2008-01-11,6.167,93.2909,24.71,39.76,1401.02
2008-01-14,6.385,98.315,25.39,39.61,1416.25
2008-01-15,6.037,97.2644,25.37,39.31,1380.95
2008-01-16,5.701,97.0733,26.34,39.19,1373.2
2008-01-17,5.746,96.5671,26.25,38.34,1333.25
2008-01-18,5.763,98.764,26.28,37.74,1325.19
2008-01-22,5.559,96.6817,28.2,37.0,1310.5
2008-01-23,4.967,101.3429,29.95,37.53,1338.6
2008-01-24,4.843,102.1166,29.56,36.55,1352.07
2008-01-25,4.643,99.8337,28.53,36.09,1330.61
2008-01-28,4.643,100.2731,29.14,36.13,1353.97
2008-01-29,4.698,101.3429,29.71,36.54,1362.3
2008-01-30,4.721,100.9131,29.38,36.39,1355.81
2008-01-31,4.834,102.3076,30.64,36.365,1378.55
2008-02-01,4.777,104.1893,30.45,37.3,1395.42
2008-02-04,4.702,103.0909,29.35,37.59,1380.82
2008-02-05,4.62,100.3113,27.99,36.56,1336.64
2008-02-06,4.357,98.9454,27.65,36.26,1326.45
2008-02-07,4.33,97.7515,28.4,35.92,1336.91
2008-02-08,4.481,98.6398,27.97,35.75,1331.29
2008-02-11,4.623,100.4259,28.69,35.68,1339.13
2008-02-12,4.459,101.7536,28.38,36.21,1348.86
2008-02-13,4.621,103.5589,28.34,36.14,1367.21
2008-02-14,4.552,101.3716,27.51,35.81,1348.86
2008-02-15,4.451,101.4002,27.52,35.78,1350.0
2008-02-19,4.364,100.2922,27.31,35.75,1348.78
2008-02-20,4.422,103.0144,27.72,35.77,1360.03
2008-02-21,4.341,102.1357,27.39,35.15,1342.53
2008-02-22,4.266,103.2246,27.77,35.52,1353.11
2008-02-25,4.276,105.1445,28.82,35.8,1371.8
2008-02-26,4.255,109.2517,28.83,36.19,1381.29
2008-02-27,4.391,111.2384,28.91,35.7,1380.02
2008-02-28,4.64,110.0731,27.71,35.19,1367.68
2008-02-29,4.465,108.755,26.55,34.53,1330.63
2008-03-03,4.348,109.1084,27.09,34.65,1331.34
2008-03-04,4.451,110.522,26.87,34.98,1326.75
2008-03-05,4.446,110.2164,26.76,34.97,1333.7
2008-03-06,4.319,107.4751,25.76,34.4,1304.34
2008-03-07,4.366,108.8314,25.88,34.29,1293.37
2008-03-10,4.275,108.8982,25.0,34.12,1273.37
2008-03-11,4.548,111.2671,26.2,35.13,1320.65
2008-03-12,4.501,111.821,26.13,34.66,1308.77
2008-03-13,4.569,110.7131,26.48,34.63,1315.48
2008-03-14,4.522,110.0637,25.75,34.45,1288.14
2008-03-17,4.526,110.3692,25.7,35.46,1276.6
2008-03-18,4.744,113.101,27.19,35.94,1330.74
2008-03-19,4.631,111.6969,26.84,35.28,1298.42
2008-03-20,4.76,113.0246,28.06,36.13,1329.51
2008-03-24,4.983,113.7218,29.26,35.77,1349.88
2008-03-25,5.035,112.6807,28.76,35.71,1352.99
2008-03-26,5.181,111.6682,28.16,35.66,1341.13
2008-03-27,5.009,110.3405,27.79,35.66,1325.76
2008-03-28,5.108,109.4331,27.38,35.37,1315.22
2008-03-31,5.125,109.9776,27.97,35.61,1322.7
2008-04-01,5.34,111.2671,29.49,36.4,1370.18
2008-04-02,5.268,109.6624,29.16,36.64,1367.53
2008-04-03,5.415,110.8181,29.22,36.53,1369.31
2008-04-04,5.467,110.5698,28.79,36.51,1370.4
2008-04-07,5.568,111.0951,28.5,36.25,1372.54
2008-04-08,5.459,111.0569,28.18,36.27,1365.54
2008-04-09,5.409,111.5345,27.67,36.74,1354.49
2008-04-10,5.52,113.4544,28.38,36.31,1360.55
2008-04-11,5.255,110.799,28.17,36.3,1332.83
2008-04-14,5.278,112.0216,27.91,36.18,1328.32
2008-04-15,5.299,111.9166,27.93,36.49,1334.43
2008-04-16,5.489,115.0686,28.02,36.95,1364.71
2008-04-17,5.518,117.5616,28.12,36.8,1365.56
2008-04-18,5.751,118.8224,28.68,36.95,1390.33
2008-04-21,6.006,118.7746,28.98,36.74,1388.17
2008-04-22,5.721,118.1251,28.52,36.55,1375.94
2008-04-23,5.818,118.0583,28.13,36.59,1379.93
2008-04-24,6.034,118.6218,28.92,36.76,1388.82
2008-04-25,6.062,117.5616,29.78,37.1,1397.84
